,id_ap,ap_isu_id,title_ap,year,qualification,id_direction,title_direction,number_direction,structural_unit,su_short_name,on_check,laboriousness,loading_datetime
580,7367,18450,Электроинженерия,2023,master,15765,Электроэнергетика и электротехника,13.04.02,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 16:24:50.864039
581,7562,42557,Системный анализ и управление,2024,master,15796,Системный анализ и управление,27.04.03,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 16:25:32.213779
582,7557,42618,Функциональная безопасность беспилотных транспортных средств,2024,master,15788,Эксплуатация транспортно-технологических машин и комплексов,23.04.03,факультет безопасности информационных технологий,ФБИТ,verified,120,2024-03-01 16:26:03.730455
583,7555,42657,Навигационные системы и датчики,2024,master,15791,Системы управления движением и навигация,24.04.02,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 16:26:37.435309
584,7565,42497,Системное и прикладное программное обеспечение,2024,bachelor,15741,Программная инженерия,09.03.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 16:27:08.595989
585,7574,42317,Цифровая урбанистика / Digital Urban Studies,2024,master,15810,Градостроительство,07.04.04,Институт дизайна и урбанистики,ИДУ,verified,120,2024-03-01 16:27:53.427709
586,7560,42577,Компьютерные системы и технологии,2024,master,15742,Информатика и вычислительная техника,09.04.01,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 16:28:18.344202
587,7559,42597,Функциональная безопасность беспилотных транспортных средств,2024,master,15751,Конструирование и технология электронных средств,11.04.03,факультет безопасности информационных технологий,ФБИТ,verified,120,2024-03-01 16:28:51.115801
588,7564,42517,Информационная безопасность / Information security,2024,master,15747,Информационная безопасность,10.04.01,факультет безопасности информационных технологий,ФБИТ,verified,120,2024-03-01 16:29:28.102646
589,7563,42537,Компьютерные системы и технологии,2024,bachelor,15738,Информатика и вычислительная техника,09.03.01,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 16:29:59.603097
590,7570,42397,Безопасность систем искусственного интеллекта,2024,master,15747,Информационная безопасность,10.04.01,факультет безопасности информационных технологий,ФБИТ,verified,120,2024-03-01 16:30:39.361464
591,7558,42617,Робототехника и искусственный интеллект / Robotics and artificial intelligence,2024,master,15771,Мехатроника и робототехника,15.04.06,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 16:31:14.348769
592,7552,42698,Робототехника и искусственный интеллект,2024,bachelor,15752,Приборостроение,12.03.01,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 16:33:39.935401
593,7515,44157,Цифровые методы в гуманитарных исследованиях,2024,master,15807,Интеллектуальные системы в гуманитарной среде,45.04.04,,,verified,120,2024-03-01 16:34:11.003783
594,7549,42757,Робототехника и искусственный интеллект,2024,bachelor,15767,Автоматизация технологических процессов и производств,15.03.04,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 16:36:35.795243
595,7566,42477,Веб-технологии,2024,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 16:37:00.009432
596,7386,18416,Индустриальная экология / Industrial ecology,2023,master,15786,Техносферная безопасность,20.04.01,факультет экотехнологий,ФЭТ,verified,102,2024-03-01 16:37:38.868111
597,7584,42157,Искусственный интеллект и поведенческая экономика,2024,master,15735,Прикладная математика и информатика,01.04.02,факультет цифровых трансформаций,ФЦТ,verified,120,2024-03-01 16:38:02.622757
598,7308,18354,Робототехника и искусственный интеллект,2023,bachelor,15752,Приборостроение,12.03.01,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 16:40:07.953924
599,7291,18339,Компьютерные технологии: Программирование и искусственный интеллект,2023,bachelor,15734,Прикладная математика и информатика,01.03.02,факультет информационных технологий и программирования,ФИТиП,verified,240,2024-03-01 16:40:57.122591
600,7603,41837,Метаструктуры в новых поколениях систем связи и МРТ,2024,master,15774,Техническая физика,16.04.01,физический факультет,ФизФ,in_work,0,2024-03-01 16:40:57.899631
601,7613,41677,ФудТех / Foodtech,2024,master,15784,Продукты питания из растительного сырья,19.04.02,факультет биотехнологий,ФБТ,in_work,120,2024-03-01 16:41:17.469219
602,7628,41398,Экологическая инженерия и экодизайн,2024,master,15786,Техносферная безопасность,20.04.01,факультет экотехнологий,ФЭТ,in_work,0,2024-03-01 16:41:18.246685
603,7517,,Лазерные и синхротронные технологии мегасайенс,2024,master,15774,Техническая физика,16.04.01,,,in_work,0,2024-03-01 16:41:19.007206
604,7630,41377,Управление высокотехнологичным бизнесом,2024,master,15798,Инноватика,27.04.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 16:42:06.199195
605,7315,18361,Инфохимия,2023,bachelor,15776,Химическая технология,18.03.01,научно-образовательный центр инфохимии,НОЦ инфохимии,verified,237,2024-03-01 16:42:37.085733
606,7306,18352,Биоинженерия,2023,bachelor,15777,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.03.02,центр химической инженерии,Центр ХИ,verified,240,2024-03-01 16:43:24.066863
607,7605,41817,Химический Софт / Chemistry Soft,2024,master,15778,Химическая технология,18.04.01,научно-образовательный центр инфохимии,НОЦ инфохимии,verified,120,2024-03-01 16:43:37.510673
608,7600,41897,Программное обеспечение высоконагруженных систем,2024,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 16:43:50.462907
609,7616,41617,ФудТех / Foodtech,2024,master,15783,Биотехнология,19.04.01,факультет биотехнологий,ФБТ,verified,120,2024-03-01 16:44:13.580787
610,7376,18434,Современные квантовые и нанофотонные системы / Advanced Quantum and Nanophotonic Systems,2023,master,15774,Техническая физика,16.04.01,физико-технический мегафакультет,ФТ МФ,verified,120,2024-03-01 16:44:41.147383
611,7591,42057,Хемоинформатика и биоинженерия / Chemoinformatics and bioengineering,2024,master,15760,Биотехнические системы и технологии,12.04.04,центр химической инженерии,Центр ХИ,in_work,120,2024-03-01 16:45:05.672363
612,7314,18360,Беспроводные технологии,2023,bachelor,15772,Техническая физика,16.03.01,физический факультет,ФизФ,verified,240,2024-03-01 16:45:51.124847
613,7383,18422,Инфохимия / Infochemistry,2023,master,15778,Химическая технология,18.04.01,научно-образовательный центр инфохимии,НОЦ инфохимии,verified,120,2024-03-01 16:46:05.820490
614,7598,41937,Разработка программного обеспечения / Software Engineering,2024,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 16:46:28.755305
615,7629,41397,Цифровые продукты: создание и управление,2024,master,15819,Менеджмент,38.04.02,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 16:46:45.665079
616,7387,18412,Биоэкономика и управление ресурсами,2023,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,центр химической инженерии,Центр ХИ,verified,120,2024-03-01 16:47:17.939926
617,7342,18419,Технологии разработки компьютерных игр,2023,master,15744,Прикладная информатика,09.04.03,факультет цифровых трансформаций,ФЦТ,verified,120,2024-03-01 16:47:53.896740
618,7345,18425,Веб-технологии,2023,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 16:48:28.602400
619,7626,41437,Технологии и стратегии бизнес-трансформации,2024,master,15798,Инноватика,27.04.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 16:49:15.487104
620,7595,41977,Искусственный интеллект,2024,master,15798,Инноватика,27.04.05,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 16:49:35.119788
621,7601,41877,Биоинформатика и системная биология / Bioinformatics and systems biology,2024,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 16:49:52.400611
622,7602,41857,Программирование и искусственный интеллект,2024,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 16:50:11.596728
623,7622,41497,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,2024,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,химико-биологический кластер,ХБК,verified,120,2024-03-01 16:50:34.631566
624,7611,41697,Прикладная геномика,2024,master,15783,Биотехнология,19.04.01,передовая инженерная школа ИТМО интердисциплинарного инжиниринга,ПИШ ИТМО,verified,120,2024-03-01 16:50:56.755357
625,7610,41717,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,2024,master,15783,Биотехнология,19.04.01,химико-биологический кластер,ХБК,verified,120,2024-03-01 16:51:18.122475
626,7609,41737,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,2024,master,15812,Биология,06.04.01,химико-биологический кластер,ХБК,verified,120,2024-03-01 16:51:41.106095
627,7589,42078,Биоинженерия,2024,bachelor,15777,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.03.02,центр химической инженерии,Центр ХИ,verified,240,2024-03-01 16:52:13.593308
628,7321,18366,Иностранные языки и информационные технологии,2023,bachelor,15806,Интеллектуальные системы в гуманитарной сфере,45.03.04,институт международного развития и партнерства,Институт МР и П,verified,241,2024-03-01 16:52:39.396220
629,7592,42037,Мобильные и облачные технологии,2024,master,15744,Прикладная информатика,09.04.03,факультет инфокоммуникационных технологий,ФИКТ,verified,120,2024-03-01 16:53:13.002202
630,7608,41757,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,2024,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,химико-биологический кластер,ХБК,verified,120,2024-03-01 16:53:36.963971
631,7636,41278,Информационные технологии в теплофизике,2024,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,"образовательный центр ""Энергоэффективные инженерные системы""",ОЦ ЭИС,verified,120,2024-03-01 16:54:10.991860
632,7607,41777,Роботизация химических технологий,2024,master,15770,Автоматизация технологических процессов и производств,15.04.04,научно-образовательный центр инфохимии,НОЦ инфохимии,verified,120,2024-03-01 16:54:43.676064
633,7624,41460,Технологии и стратегии бизнес-трансформации,2024,master,15804,Бизнес-информатика,38.04.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 16:55:24.016582
634,7320,18368,Компьютерные технологии в дизайне,2023,bachelor,15817,Профессиональное обучение (по отраслям),44.03.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 16:55:53.773279
635,7585,42137,Большие данные и машинное обучение / Big data and machine learning,2024,master,15735,Прикладная математика и информатика,01.04.02,факультет цифровых трансформаций,ФЦТ,verified,120,2024-03-01 16:56:14.653408
636,7612,41678,ФудТех / Foodtech,2024,master,15785,Продукты питания животного происхождения,19.04.03,факультет биотехнологий,ФБТ,in_work,120,2024-03-01 16:56:39.276565
637,7623,41477,Индустриальная биотехнология,2024,master,15783,Биотехнология,19.04.01,факультет биотехнологий,ФБТ,verified,120,2024-03-01 16:56:58.452393
638,7619,41557,Теоретическая и экспериментальная физика,2024,bachelor,15772,Техническая физика,16.03.01,физический факультет,ФизФ,verified,240,2024-03-01 16:57:27.763284
639,7615,41637,Фотоника и спинтроника,2024,master,15774,Техническая физика,16.04.01,физический факультет,ФизФ,verified,120,2024-03-01 16:58:00.175946
640,7614,41657,Современные квантовые и нанофотонные системы / Advanced Quantum and Nanophotonic Systems,2024,master,15774,Техническая физика,16.04.01,физический факультет,ФизФ,verified,120,2024-03-01 16:58:38.941159
641,7597,41957,Искусственный интеллект,2024,master,15742,Информатика и вычислительная техника,09.04.01,институт прикладных компьютерных наук,ИПКН,in_work,120,2024-03-01 16:58:55.672835
642,7620,41537,Теоретическая и экспериментальная физика,2024,bachelor,15816,Физика,03.03.02,физический факультет,ФизФ,verified,240,2024-03-01 16:59:25.174737
643,7606,41797,Инфохимия / Infochemistry,2024,master,15778,Химическая технология,18.04.01,научно-образовательный центр инфохимии,НОЦ инфохимии,verified,120,2024-03-01 16:59:47.974372
644,7635,41297,Индустриальная экология / Industrial ecology,2024,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,факультет экотехнологий,ФЭТ,verified,120,2024-03-01 17:00:11.839205
645,7634,41317,Индустриальная экология / Industrial ecology,2024,master,15786,Техносферная безопасность,20.04.01,факультет экотехнологий,ФЭТ,verified,120,2024-03-01 17:00:37.099602
646,7516,44377,Перспективные системы передачи данных,2024,master,15761,Лазерная техника и лазерные технологии,12.04.05,,,verified,120,2024-03-01 17:01:01.687507
647,7599,41917,Глубокое обучение и генеративный искусственный интеллект,2024,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 17:01:15.897124
648,7596,41958,Искусственный интеллект,2024,master,15750,Инфокоммуникационные технологии и системы связи,11.04.02,институт прикладных компьютерных наук,ИПКН,in_work,120,2024-03-01 17:01:36.436404
649,7631,41358,Стратегическое управление интеллектуальной собственностью / IP Management Strategy,2024,master,15800,Управление интеллектуальной собственностью,27.04.08,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 17:02:20.399428
650,7399,18522,Цифровые системы управления / Digital control systems,2023,master,15797,Управление в технических системах,27.04.04,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 17:02:56.139725
651,7397,18401,Системы управления движением и навигация,2023,master,15791,Системы управления движением и навигация,24.04.02,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 17:03:34.111560
652,7507,,План Б китайский,2023,bachelor,15738,Информатика и вычислительная техника,09.03.01,,,in_work,0,2024-03-01 17:03:37.499912
653,7293,18338,Теоретическая и экспериментальная физика,2023,bachelor,15772,Техническая физика,16.03.01,физический факультет,ФизФ,verified,240,2024-03-01 17:04:14.543996
654,7292,18337,Теоретическая и экспериментальная физика,2023,bachelor,15816,Физика,03.03.02,физический факультет,ФизФ,verified,240,2024-03-01 17:04:53.389344
655,7497,27937,Искусственный интеллект и ИТ-стартапы,2023,master,15742,Информатика и вычислительная техника,09.04.01,,,in_work,0,2024-03-01 17:04:54.238312
656,7310,18356,Робототехника и искусственный интеллект,2023,bachelor,15767,Автоматизация технологических процессов и производств,15.03.04,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 17:06:41.151406
657,7309,18355,Робототехника и искусственный интеллект,2023,bachelor,15764,Электроэнергетика и электротехника,13.03.02,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 17:08:27.688224
658,7368,18446,Экологическая инженерия и экодизайн,2023,master,15769,Технологические машины и оборудование,15.04.02,факультет экотехнологий,ФЭТ,verified,120,2024-03-01 17:08:57.763843
659,7640,41237,Лазерные технологии,2024,master,15761,Лазерная техника и лазерные технологии,12.04.05,институт лазерных технологий,ИЛТ,verified,120,2024-03-01 17:09:35.029795
660,7493,22798,Технологии разработки компьютерных игр,2023,bachelor,15748,Инфокоммуникационные технологии и системы связи,11.03.02,школа разработки видеоигр,ШРВ,verified,240,2024-03-01 17:10:07.855753
661,7492,22799,Управление высокотехнологичным бизнесом,2023,master,15798,Инноватика,27.04.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 17:10:45.063373
662,7373,18437,Робототехника и искусственный интеллект / Robotics and artificial intelligence,2023,master,15771,Мехатроника и робототехника,15.04.06,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 17:11:29.700171
663,7317,18364,Технологии и инновации,2023,bachelor,15793,Инноватика,27.03.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,240,2024-03-01 17:12:18.530137
664,7406,18389,Цифровые методы в гуманитарных исследованиях,2023,master,15865,Интеллектуальные системы в гуманитарной сфере,45.04.04,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 17:13:05.766052
665,7311,18357,Робототехника и искусственный интеллект,2023,bachelor,15768,Мехатроника и робототехника,15.03.06,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 17:14:52.156709
666,7312,18358,Робототехника и искусственный интеллект,2023,bachelor,15789,Системы управления движением и навигация,24.03.02,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 17:17:01.768613
667,7501,28257,Разработчик программного обеспечения,2023,master,15770,Автоматизация технологических процессов и производств,15.04.04,передовая инженерная школа,ПИШ,verified,120,2024-03-01 17:17:41.062652
668,7393,18403,Индустриальная биотехнология,2023,master,15783,Биотехнология,19.04.01,факультет биотехнологий,ФБТ,verified,120,2024-03-01 17:18:12.803392
669,7500,28097,Прикладная разработка информационных систем,2023,bachelor,15740,Прикладная информатика,09.03.03,факультет инфокоммуникационных технологий,ФИКТ,verified,183,2024-03-01 17:18:33.140998
670,7395,18525,Прикладная геномика,2023,master,15783,Биотехнология,19.04.01,химико-биологический кластер,ХБК,verified,120,2024-03-01 17:19:10.545531
671,7502,28389,Проектирование и разработка систем искусственного интеллекта,2023,master,15809,Информационные системы и технологии,09.04.02,,,on_check,120,2024-03-01 17:19:40.694462
672,7295,18341,Компьютерные системы и технологии,2023,bachelor,15738,Информатика и вычислительная техника,09.03.01,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 17:20:21.870363
673,7498,28078,Инструменты разработки и анализа программ,2023,master,15745,Программная инженерия,09.04.04,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 17:20:45.124194
674,7294,18340,Экотехнологии и устойчивое развитие,2023,bachelor,15811,Экология и природопользование,05.03.06,факультет экотехнологий,ФЭТ,verified,237,2024-03-01 17:21:37.367140
675,7506,,Генеративный искусственный интеллект,2023,bachelor,15806,Интеллектуальные системы в гуманитарной сфере,45.03.04,,,in_work,246,2024-03-01 17:22:10.071739
676,7408,18385,Стратегическое управление интеллектуальной собственностью,2023,master,15800,Управление интеллектуальной собственностью,27.04.08,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 17:22:53.215860
677,7499,28077,Распределенные веб-сервисы / Web scale systems,2023,master,15750,Инфокоммуникационные технологии и системы связи,11.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 17:23:18.324591
678,7637,41277,Прикладная фотоника,2024,master,15759,Фотоника и оптоинформатика,12.04.03,научно-образовательный центр фотоники и оптоинформатики,НОЦ ФиОИ,verified,120,2024-03-01 17:24:01.700618
679,7641,41217,Лазерные технологии,2024,bachelor,15756,Лазерная техника и лазерные технологии,12.03.05,институт лазерных технологий,ИЛТ,verified,240,2024-03-01 17:25:01.759863
680,7319,18367,Компьютерные технологии в дизайне,2023,bachelor,15741,Программная инженерия,09.03.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 17:25:40.878437
681,7385,18414,Индустриальная экология / Industrial ecology,2023,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,факультет экотехнологий,ФЭТ,verified,102,2024-03-01 17:26:20.806897
682,7384,18420,Химический Софт / Chemistry Soft,2023,master,15778,Химическая технология,18.04.01,научно-образовательный центр инфохимии,НОЦ инфохимии,verified,120,2024-03-01 17:26:38.264989
683,7519,44677,Разработчик программного обеспечения,2024,master,15770,Автоматизация технологических процессов и производств,15.04.04,,,verified,120,2024-03-01 17:27:13.240961
684,7298,18344,Нейротехнологии и программирование,2023,bachelor,15741,Программная инженерия,09.03.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 17:27:58.914273
685,7299,18345,Системное и прикладное программное обеспечение,2023,bachelor,15741,Программная инженерия,09.03.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 17:28:42.896443
686,7343,18421,Мобильные и облачные технологии,2023,master,15744,Прикладная информатика,09.04.03,факультет инфокоммуникационных технологий,ФИКТ,verified,120,2024-03-01 17:29:31.976755
687,7305,18351,Биоинженерия,2023,bachelor,15755,Биотехнические системы и технологии,12.03.04,центр химической инженерии,Центр ХИ,verified,240,2024-03-01 17:30:10.285026
688,7645,44477,Интеллектуальные системы в бизнесе / Intelligent Systems for Business,2024,bachelor,15806,Интеллектуальные системы в гуманитарной сфере,45.03.04,,,verified,240,2024-03-01 17:30:50.409338
689,7644,44497,Беспроводные технологии,2024,master,15774,Техническая физика,16.04.01,,,verified,120,2024-03-01 17:31:18.148517
690,7300,18346,Технологии защиты информации,2023,bachelor,15814,Информационная безопасность,10.03.01,факультет безопасности информационных технологий,ФБИТ,verified,240,2024-03-01 17:31:54.060712
691,7643,43119,ML Engineering. От технической базы до создания AI-продукта,2023,master,15742,Информатика и вычислительная техника,09.04.01,,,in_work,36,2024-03-01 17:31:55.676318
692,7648,44197,Цифровая урбанистика,2024,bachelor,15793,Инноватика,27.03.05,,,verified,240,2024-03-01 17:32:31.915535
693,7316,18362,Биотехнология,2023,bachelor,15780,Биотехнология,19.03.01,факультет биотехнологий,ФБТ,verified,236,2024-03-01 17:33:08.461621
694,7653,42237,Биоэкономика и управление ресурсами,2024,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,,,verified,120,2024-03-01 17:33:38.126677
695,7586,42118,Технологии разработки компьютерных игр,2024,bachelor,15748,Инфокоммуникационные технологии и системы связи,11.03.02,школа разработки видеоигр,ШРВ,verified,240,2024-03-01 17:34:10.542107
696,7303,18349,Фотоника и оптоинформатика,2023,bachelor,15754,Фотоника и оптоинформатика,12.03.03,факультет фотоники,Ф фотоники,verified,240,2024-03-01 17:34:51.436814
697,7296,18342,Разработка программного обеспечения,2023,bachelor,15739,Информационные системы и технологии,09.03.02,факультет информационных технологий и программирования,ФИТиП,verified,240,2024-03-01 17:35:41.313959
698,7652,44537,Прикладная разработка информационных систем,2024,bachelor,15740,Прикладная информатика,09.03.03,,,verified,240,2024-03-01 17:36:06.594238
699,7593,42017,Программирование в инфокоммуникационных системах,2024,bachelor,15748,Инфокоммуникационные технологии и системы связи,11.03.02,факультет инфокоммуникационных технологий,ФИКТ,verified,240,2024-03-01 17:36:42.271613
700,7646,44137,Языковые модели и искусственный интеллект,2024,bachelor,15806,Интеллектуальные системы в гуманитарной сфере,45.03.04,,,verified,240,2024-03-01 17:37:29.531327
701,7594,41998,Мобильные и сетевые технологии,2024,bachelor,15740,Прикладная информатика,09.03.03,факультет инфокоммуникационных технологий,ФИКТ,verified,240,2024-03-01 17:38:29.910236
702,7590,42077,Биоинженерия,2024,bachelor,15755,Биотехнические системы и технологии,12.03.04,центр химической инженерии,Центр ХИ,verified,240,2024-03-01 17:39:03.853834
703,7621,41517,Аналитика данных,2024,master,15736,Математическое обеспечение и администрирование информационных систем,02.04.03,высшая школа цифровой культуры,ВШ ЦК,verified,120,2024-03-01 17:39:34.125254
704,7587,42117,Разработка программного обеспечения / Software Engineering,2024,bachelor,15739,Информационные системы и технологии,09.03.02,факультет информационных технологий и программирования,ФИТиП,verified,240,2024-03-01 17:40:07.615973
705,7627,41417,Технологии и инновации,2024,bachelor,15793,Инноватика,27.03.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,240,2024-03-01 17:40:48.399763
706,7548,42777,Робототехника и искусственный интеллект,2024,bachelor,15768,Мехатроника и робототехника,15.03.06,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 17:43:14.875449
707,7561,42558,Нейротехнологии и программирование,2024,bachelor,15741,Программная инженерия,09.03.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 17:43:49.110775
708,7503,,Прикладной искусственный интеллект,2023,bachelor,15739,Информационные системы и технологии,09.03.02,,,in_work,0,2024-03-01 17:43:50.089193
709,7547,42797,Робототехника и искусственный интеллект,2024,bachelor,15789,Системы управления движением и навигация,24.03.02,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 17:46:11.765639
710,7654,44397,Инфохимия,2024,bachelor,15867,Химия,04.03.01,,,verified,240,2024-03-01 17:46:41.196791
711,7642,41197,Фотоника и оптоинформатика,2024,bachelor,15754,Фотоника и оптоинформатика,12.03.03,научно-образовательный центр фотоники и оптоинформатики,НОЦ ФиОИ,verified,240,2024-03-01 17:47:16.560745
712,7588,42097,Компьютерные технологии: Программирование и искусственный интеллект,2024,bachelor,15734,Прикладная математика и информатика,01.03.02,факультет информационных технологий и программирования,ФИТиП,verified,240,2024-03-01 17:48:19.647579
713,7554,42677,Технологии защиты информации,2024,bachelor,15814,Информационная безопасность,10.03.01,факультет безопасности информационных технологий,ФБИТ,verified,240,2024-03-01 17:48:52.647146
714,7639,41238,Физика и технология наноструктур / Physics and Technology of Nanostructures,2024,master,15759,Фотоника и оптоинформатика,12.04.03,международный научно-образовательный центр физики наноструктур,МНОЦ ФН,verified,120,2024-03-01 17:49:36.499336
715,7638,41257,Физика наноструктур,2024,bachelor,15754,Фотоника и оптоинформатика,12.03.03,международный научно-образовательный центр физики наноструктур,МНОЦ ФН,verified,240,2024-03-01 17:50:06.906381
716,7318,18365,Бизнес-информатика,2023,bachelor,15802,Бизнес-информатика,38.03.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,240,2024-03-01 17:50:47.230509
717,7575,42297,Инженерия искусственного интеллекта,2024,bachelor,15866,Математическое обеспечение и администрирование информационных систем,02.03.03,факультет цифровых трансформаций,ФЦТ,verified,240,2024-03-01 17:51:14.720736
718,7579,42217,Информационные системы бизнеса,2024,master,15744,Прикладная информатика,09.04.03,факультет информационных технологий и программирования,ФИТиП,verified,120,2024-03-01 17:51:46.503674
719,7649,44217,Измерительно-контрольные технологии и инструменты (Прикладная оптика) / Measurement & Control Technology and Instruments (Applied Optics),2024,bachelor,15753,Оптотехника,12.03.02,,,verified,240,2024-03-01 17:52:00.511487
720,7567,42457,Системное и прикладное программное обеспечение,2024,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,on_check,120,2024-03-01 17:52:26.820127
721,7655,42257,Программирование и инфокоммуникации / Programming and infocommunications,2024,master,15750,Инфокоммуникационные технологии и системы связи,11.04.02,,,verified,120,2024-03-01 17:52:58.690911
722,7656,61237,Устойчивое развитие и экологическое управление,2024,master,15786,Техносферная безопасность,20.04.01,,,verified,120,2024-03-01 17:53:30.677979
723,7546,42817,Робототехника и искусственный интеллект,2024,bachelor,15792,Управление в технических системах,27.03.04,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 17:55:53.460103
724,7322,18363,Интеллектуальные системы в гуманитарной сфере,2023,bachelor,15806,Интеллектуальные системы в гуманитарной сфере,45.03.04,факультет инфокоммуникационных технологий,ФИКТ,verified,240,2024-03-01 17:56:31.516109
725,7617,41597,Беспроводные технологии,2024,bachelor,15772,Техническая физика,16.03.01,физический факультет,ФизФ,verified,240,2024-03-01 17:56:59.340556
726,7553,42697,Технологии защиты информации,2024,bachelor,15749,Конструирование и технология электронных средств,11.03.03,факультет безопасности информационных технологий,ФБИТ,verified,240,2024-03-01 17:57:31.260675
727,7297,18343,Мобильные и сетевые технологии,2023,bachelor,15740,Прикладная информатика,09.03.03,факультет инфокоммуникационных технологий,ФИКТ,verified,241,2024-03-01 17:58:10.481631
728,7604,41818,Инфохимия,2024,bachelor,15776,Химическая технология,18.03.01,научно-образовательный центр инфохимии,НОЦ инфохимии,verified,240,2024-03-01 17:58:39.992596
729,7633,41337,Бизнес-информатика,2024,bachelor,15802,Бизнес-информатика,38.03.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,240,2024-03-01 17:59:12.771730
730,7618,41577,Биотехнология,2024,bachelor,15780,Биотехнология,19.03.01,факультет биотехнологий,ФБТ,verified,240,2024-03-01 17:59:47.734899
731,7632,41357,Экотехнологии и устойчивое развитие,2024,bachelor,15811,Экология и природопользование,05.03.06,факультет экотехнологий,ФЭТ,verified,240,2024-03-01 18:00:13.330541
